person_detail_id_new,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id
20967,36,10,5,8,N,N,2.95833,5,2,2.5,0,12
20968,18,1,5,6,N,N,3.35,3,6,3.35,0,12
20969,17,19,5,6,N,N,3.90417,4,0,3.95,0,12
20970,13,23,5,9,N,N,NULL,12,5,NULL,0,12
20971,71,21,5,9,N,N,2.74375,40,0,2.53,2,12
20972,62,12,5,9,N,N,3.8375,6,0,3.56667,0,12
20973,27,22,5,8,N,Y,1.86923,4,12,1.25,3,12
20974,17,19,5,7,N,N,4,1,1,4,0,11
20975,68,14,7,9,N,N,3.9,8,2,3.9,0,12
20976,18,1,5,8,N,N,3.38333,0,3,3.38333,0,12
20977,7,9,9,7,N,N,2.66667,0,0,2.66667,0,11
20978,55,10,2,7,N,Y,2.4,3,0,2.58333,0,12
20979,20,17,2,8,N,N,0,1,0,NULL,0,12
20980,55,10,5,8,N,N,2.36,1,4,2.25,2,12
20981,49,10,5,6,N,N,3.42857,0,0,3.15385,0,11
20982,74,3,5,6,N,N,3.58,0,9,3.42857,0,12
20983,75,4,5,6,N,N,2,23,2,2,2,12
20984,73,21,5,8,N,N,3.51852,0,0,3,0,11
20985,42,12,5,8,N,N,NULL,0,0,NULL,0,11
20986,49,10,5,7,N,N,3.45833,5,6,3.23077,0,12
20987,49,10,5,8,N,N,3.25926,6,2,2.92308,0,12
20988,27,22,5,7,N,Y,3.54688,0,0,3.14167,0,11
20989,23,17,5,10,N,N,0,0,0,NULL,0,12
20990,15,1,5,7,N,N,0,12,9,0,8,12
20991,4,14,7,9,N,N,3.15,16,23,3.15,0,12
20992,16,10,2,6,N,N,3.55556,0,0,4,0,12
20993,10,17,2,6,N,N,0,2,0,NULL,0,12
20994,53,9,4,7,N,N,1.604,76,11,1.49333,12,12
20995,62,12,5,9,N,N,3,5,1,2.81429,0,12
20996,10,17,5,8,N,N,0,1,2,NULL,0,12
20997,12,17,5,9,N,N,0,0,6,NULL,0,12
20998,8,1,5,8,N,N,3.23333,4,0,3.23333,0,12
20999,17,19,5,6,N,N,3.27083,5,0,2.99167,0,12
21000,76,15,5,8,N,Y,NULL,0,16,NULL,0,11
21001,67,2,5,7,N,N,3.89286,5,0,3.86667,0,12
21002,3,12,2,8,N,N,NULL,0,0,NULL,0,11
21003,52,17,5,7,N,N,0,0,0,NULL,0,12
21004,17,19,5,7,N,Y,2.61333,1,4,2.29444,0,11
21005,22,9,5,6,N,N,1.23704,9,2,0.41538,14,12
21006,16,10,5,7,N,N,3.66667,0,5,3.5,0,11
21007,66,12,4,9,N,N,1.11,23,0,1.23333,5,12
21008,7,9,5,7,N,N,2.725,0,17,2.28333,0,12
21009,60,21,5,9,N,N,3.81875,8,0,3.675,0,12
21010,9,5,7,7,N,N,2.73548,10,13,2.60952,4,11
21011,17,19,5,6,N,N,2.91667,6,4,2.30833,2,12
21012,41,15,5,9,N,N,0,0,0,NULL,0,12
21013,16,10,5,8,N,Y,2.97059,2,2,2.65,0,12
21014,10,17,4,8,N,N,0,0,0,NULL,0,12
21015,0,10,8,NULL,N,N,NULL,0,0,NULL,0,11
21016,35,17,5,11,N,N,0,1,1,NULL,0,12
21017,67,2,5,7,N,N,3.14286,4,5,3.14286,0,11
21018,52,17,5,8,N,N,0,0,0,NULL,0,12
21019,76,15,5,8,N,N,NULL,1,2,NULL,0,11
21020,15,1,5,8,N,N,1.975,6,5,1.975,1,12
21021,16,10,5,7,N,Y,2.48148,0,0,1.875,2,11
21022,0,19,8,NULL,N,N,NULL,0,0,NULL,0,0
21023,52,17,5,6,N,N,0,0,0,NULL,0,12
21024,10,17,5,6,N,N,0,1,0,NULL,0,12
21025,36,10,5,6,N,N,3.875,0,0,3.75,0,11
21026,58,7,5,6,N,N,3.19032,1,2,3.32667,0,12
21027,55,10,5,6,N,N,3.44,0,0,3.16667,0,11
21028,11,1,5,7,N,N,3.83333,0,0,3.83333,0,12
21029,35,17,4,9,N,N,0,5,0,NULL,0,12
21030,36,10,5,8,N,Y,2.33333,0,0,2.5,0,12
21031,74,3,5,6,N,N,3.4625,3,0,3.4625,0,11
21032,10,17,5,8,N,N,0,1,0,NULL,0,12
21033,68,14,7,9,Y,N,1.1,15,19,1.1,2,12
21034,22,9,9,6,Y,N,1.61538,1,0,1.61538,3,11
21035,10,17,4,7,N,N,0,5,0,NULL,0,12
21036,6,12,2,8,N,N,NULL,0,0,NULL,0,11
21037,20,17,9,6,N,N,0,0,0,NULL,0,12
21038,62,12,5,9,N,N,3.44,1,2,3.24286,0,12
21039,8,1,5,7,N,N,3.03214,0,2,2.49167,1,11
21040,51,10,5,6,N,Y,3.8,0,0,3.83333,0,11
21041,52,17,5,8,N,N,0,0,0,NULL,0,12
21042,36,10,5,7,N,N,3.08333,2,14,3,0,12
21043,67,2,9,7,N,N,3.66667,0,2,3.66667,0,11
21044,10,17,5,7,N,N,0,0,1,NULL,0,12
21045,1,22,5,7,N,N,3.68,3,6,3.34167,0,11
21046,23,17,5,12,N,N,0,2,0,NULL,0,12
21047,60,21,5,9,N,N,2.025,56,25,2.05,3,12
21048,15,1,5,6,N,N,3.5,2,2,3.5,0,12
21049,74,3,4,7,N,N,2.80667,0,4,1.8,0,12
21050,11,1,5,6,N,N,3.85,0,3,3.85,0,12
21051,18,1,5,6,N,N,3.09286,0,3,2.75,0,11
21052,25,4,5,6,N,N,3.775,0,0,3.725,0,11
21053,40,21,5,9,N,N,3.4125,6,21,3.0375,0,12
21054,52,17,5,8,N,N,0,0,0,NULL,0,12
21055,67,2,5,8,N,N,3.51875,11,1,3.33,0,12
21056,22,9,5,7,N,N,2.08333,0,0,2.08333,2,11
21057,0,9,8,NULL,N,N,NULL,0,0,NULL,0,11
21058,20,17,5,8,N,N,0,5,5,NULL,0,12
21059,35,17,5,10,N,N,0,1,0,NULL,0,12
21060,40,21,5,9,N,N,1.91875,54,12,1.66667,5,12
21061,7,9,5,7,N,N,3.6087,0,14,3.41667,0,12
21062,16,10,5,7,N,Y,3.31034,0,0,2.875,0,11
21063,20,17,2,6,N,N,0,3,1,NULL,0,12
21064,36,10,5,6,N,N,2.625,0,0,2,0,11
21065,53,9,4,7,N,N,3.61538,0,0,3.61538,0,11
21066,67,2,9,7,N,N,3.71429,6,0,3.71429,0,11
21067,17,19,5,7,N,N,3.89583,10,10,3.79167,0,12
21068,36,10,5,7,N,N,4,0,1,4,0,12
21069,12,17,5,11,N,N,0,0,0,NULL,0,12
21070,35,17,5,11,N,N,0,3,0,NULL,0,12
21071,20,17,5,6,N,N,0,0,0,NULL,0,12
21072,41,15,5,9,N,N,0,0,0,NULL,0,12
21073,16,10,2,7,N,N,3.41667,1,0,3.75,0,12
21074,74,3,5,7,N,N,2.0625,0,0,2.0625,0,11
21075,8,1,5,7,N,N,3.28333,0,4,3.28333,0,12
21076,8,1,5,8,N,N,3.3,2,1,3.3,0,12
21077,15,1,5,8,N,N,3.03333,0,1,3.03333,0,12
21078,2,14,5,8,N,N,3.24643,7,5,2.93333,0,11
21079,52,17,5,8,N,N,0,0,0,NULL,0,12
21080,53,9,9,7,N,N,2.67619,0,0,1.89091,0,12
21081,15,1,5,6,N,N,3.01429,11,1,2.14167,1,11
21082,0,1,8,NULL,N,N,NULL,0,0,NULL,0,0
21083,17,19,5,7,N,N,3.65417,13,2,3.41667,0,12
21084,4,14,7,9,N,N,3.73333,0,12,3.73333,0,12
21085,12,17,5,10,N,N,0,0,1,NULL,0,12
21086,0,22,8,NULL,N,N,NULL,0,0,NULL,0,11
21087,11,1,5,6,N,N,1.16667,8,3,1.16667,2,12
21088,17,19,5,8,N,N,3.975,4,0,3.97857,0,12
21089,49,10,5,7,N,Y,3.51724,0,0,3.22222,1,11
21090,53,9,5,6,N,N,2.41667,0,0,2.41667,0,11
21091,67,2,5,8,N,N,3.925,5,4,3.88,0,12
21092,41,15,5,9,N,N,0,0,0,NULL,0,12
21093,8,1,5,7,N,N,3.025,3,5,2.23333,0,11
21094,21,23,5,8,N,N,3.32708,3,10,2.49167,0,11
21095,36,10,5,8,N,N,3.43478,8,4,3.30769,0,12
21096,65,5,5,8,N,N,3.0375,3,19,2.98889,0,12
21097,6,12,2,8,N,N,NULL,0,0,NULL,0,11
21098,49,10,5,8,N,N,3.33333,11,7,3.30769,0,12
21099,20,17,5,6,N,N,0,0,2,NULL,0,12
21100,40,21,5,9,N,N,1.925,33,19,1.4625,2,12
21101,8,1,5,7,N,N,3.62857,1,7,3.475,0,11
21102,45,14,7,9,N,N,3.925,0,15,3.925,0,12
21103,43,13,5,8,N,N,1.77778,7,24,1.475,7,12
21104,31,16,5,8,N,N,3.825,0,0,3.80833,0,11
21105,12,17,2,12,N,N,0,1,0,NULL,0,12
21106,46,14,5,8,N,N,3.29286,2,5,2.63333,0,11
21107,49,10,5,7,N,Y,3.03571,0,0,2.46154,2,11
21108,18,1,5,6,N,N,NULL,0,5,NULL,0,12
21109,53,9,5,6,N,N,4,1,5,4,0,11
21110,57,21,1,8,N,N,3.91667,0,0,4,0,11
21111,51,10,5,7,N,N,2.875,4,1,2.53846,0,11
21112,6,12,5,8,N,N,NULL,0,0,NULL,0,11
21113,74,3,5,6,N,N,NULL,0,0,NULL,0,12
21114,11,1,5,7,N,N,3.96429,2,3,3.91667,0,11
21115,45,14,7,9,Y,N,2.8,8,0,2.8,0,12
21116,15,1,5,7,N,N,3.70357,5,8,3.30833,0,11
21117,53,9,5,6,N,N,3.76154,1,5,3.62857,0,12
21118,32,21,5,8,N,N,3.83333,0,0,3.66667,0,11
21119,8,1,5,7,N,N,3.4,0,7,3.4,0,12
21120,17,19,5,7,N,N,3.74444,0,0,3.5,0,12
21121,24,12,2,9,N,N,3.4,4,1,3.15,0,12
21122,0,1,8,NULL,N,N,NULL,0,0,NULL,0,11
21123,25,4,5,6,N,N,3.96429,2,5,3.975,0,11
21124,3,12,4,8,N,N,NULL,0,0,NULL,0,11
21125,53,9,5,6,N,N,2.38462,4,1,2.38462,2,11
21126,10,17,5,7,N,N,0,0,0,NULL,0,12
21127,61,21,5,9,N,N,3.03529,38,3,2.9125,0,12
21128,18,1,9,7,N,N,2.35714,7,5,1.44167,3,11
21129,11,1,5,7,N,N,1.5,6,9,1.5,1,12
21130,18,1,5,7,N,Y,3.45,5,6,3.45,0,12
21131,52,17,5,6,N,N,0,0,0,NULL,0,12
21132,34,21,5,8,N,N,3.63333,1,0,3.16667,0,11
21133,20,17,5,6,N,N,0,1,2,NULL,0,12
21134,51,10,5,7,N,N,4,0,0,4,0,11
21135,49,10,5,7,N,N,3.32143,3,0,3.15385,0,12
21136,20,17,5,6,N,N,0,0,0,NULL,0,12
21137,11,1,5,7,N,N,3.51667,0,4,3.51667,0,12
21138,0,2,8,NULL,N,N,NULL,0,0,NULL,0,11
21139,10,17,2,8,N,N,0,1,0,NULL,0,12
21140,61,21,5,9,N,N,3.45882,9,28,3.85,0,12
21141,67,2,5,7,N,N,4,1,1,4,0,11
21142,40,21,5,9,N,N,3.16875,6,28,3.375,2,12
21143,65,5,5,6,N,N,4,6,5,4,0,11
21144,15,1,5,6,N,N,3.45,1,5,3.45,0,12
21145,57,21,5,8,N,N,2.91667,0,0,2.33333,0,11
21146,71,21,5,9,N,N,2.85625,44,0,1.825,1,12
21147,40,21,5,9,N,N,3.91875,52,235,NULL,0,12
21148,16,10,9,6,N,N,3.40541,0,0,3.91667,0,12
21149,27,22,5,6,N,N,3.56154,0,0,3.32857,0,12
21150,53,9,5,6,N,N,2.13333,10,5,1.79091,4,12
21151,4,14,7,9,N,N,0.7875,19,11,0.7875,5,12
21152,3,12,5,8,N,N,NULL,0,0,NULL,0,11
21153,35,17,5,10,N,N,0,11,0,NULL,0,12
21154,55,10,4,6,N,N,3.83333,0,0,3.66667,0,12
21155,0,1,8,NULL,N,N,NULL,0,0,NULL,0,0
21156,20,17,5,6,N,N,0,1,1,NULL,0,12
21157,51,10,5,6,N,N,3.72222,1,3,3.55556,0,11
21158,74,3,5,8,N,N,3.93333,0,8,3.9,0,12
21159,18,1,5,7,N,N,3.73333,3,0,3.73333,0,12
21160,51,10,5,7,N,N,3.82609,0,0,3.75,0,11
21161,51,10,5,6,N,N,3.43478,5,0,3.33333,0,12
21162,15,1,5,6,N,Y,3.38333,3,0,3.38333,0,12
21163,28,14,5,8,N,N,3.77143,0,1,3.55,0,11
21164,71,21,1,9,N,N,3.3125,12,0,2.7125,0,12
21165,62,12,5,9,N,N,3.5375,16,0,3.33333,0,12
21166,31,16,5,8,N,N,3.84167,8,0,3.73333,0,11
21167,74,3,5,7,N,N,2.95,0,0,2.95,1,11
21168,58,7,5,6,N,N,2.82903,20,4,2.62667,1,12
21169,52,17,5,8,N,N,0,0,0,NULL,0,12
21170,22,9,9,7,N,N,3.844,3,1,3.9,0,12
21171,69,2,5,6,N,Y,2.16667,4,7,2.16667,0,11
21172,36,10,5,7,N,Y,2.8,0,0,2.66667,0,11
21173,23,17,2,12,N,N,0,0,0,NULL,0,12
21174,52,17,5,7,N,N,0,0,0,NULL,0,12
21175,7,9,5,7,N,N,3.35909,1,2,3.1,0,12
21176,67,2,5,7,N,N,3.39286,7,0,3.27778,0,12
21177,11,1,5,7,N,N,3,2,5,3,0,12
21178,5,14,5,8,N,N,3.10714,2,8,2.575,0,11
21179,67,2,5,7,N,Y,2.83333,14,21,2.83333,0,11
21180,7,9,5,6,N,N,3,0,0,3,0,11
21181,70,6,9,8,Y,Y,2.9625,0,0,2.9625,0,11
21182,76,15,5,8,N,N,NULL,4,4,NULL,0,11
21183,23,17,4,12,N,N,0,2,0,NULL,0,12
21184,24,12,5,9,N,N,4,0,1,4,0,12
21185,13,23,5,9,N,N,NULL,12,22,NULL,0,12
21186,36,10,5,7,N,N,4,0,0,4,0,11
21187,74,3,5,8,N,N,3.62778,0,9,3.44444,0,12
21188,24,12,9,9,N,N,3.33333,1,0,3.1,0,12
21189,49,10,5,7,N,N,2.85714,11,0,2.07692,0,12
21190,53,9,5,6,N,N,1.75417,30,30,0.97692,8,12
21191,41,15,5,9,N,N,0,0,0,NULL,0,12
21192,11,1,5,8,N,N,4,4,3,4,0,12
21193,66,12,5,9,N,N,2.58889,8,0,2.26,0,12
21194,7,9,5,7,N,N,NULL,0,0,NULL,0,11
21195,12,17,5,12,N,N,0,0,0,NULL,0,12
21196,8,1,5,8,N,N,1.59167,3,2,1.59167,5,12
21197,15,1,9,7,N,Y,1.85,7,2,1.85,1,12
21198,76,15,5,8,N,N,NULL,1,0,NULL,0,11
21199,53,9,5,6,N,N,2.09167,1,7,1.53077,4,12
21200,60,21,9,9,N,N,3.63125,55,0,3.4625,0,12
21201,36,10,5,7,N,N,2.66667,16,0,2.33333,2,11
21202,7,9,5,8,N,N,2.83913,3,7,2.41667,2,12
21203,12,17,2,12,N,N,0,0,2,NULL,0,12
21204,20,17,5,8,N,N,0,1,0,NULL,0,12
21205,58,7,9,7,N,N,2.47407,8,1,2.28571,0,12
21206,11,1,5,8,N,N,3.06667,0,2,3.06667,0,12
21207,10,17,2,7,N,N,0,2,3,NULL,0,12
21208,53,9,5,7,N,N,NULL,0,0,NULL,0,11
21209,16,10,5,7,N,N,3.13333,0,7,2.5,2,11
21210,14,8,5,8,N,N,3.97,11,16,4,0,11
21211,67,2,5,7,N,N,2.75,8,3,2.75,0,11
21212,5,14,5,8,N,N,3.51786,5,7,3.24167,0,11
21213,20,17,5,7,N,N,0,3,1,NULL,0,12
21214,43,13,6,8,N,N,3.56111,4,10,3.36667,0,12
21215,62,12,4,9,N,N,2.95,9,4,2.33333,0,12
21216,53,9,5,6,N,N,2.05909,5,10,2.04286,5,12
21217,35,17,5,11,N,N,0,0,5,NULL,0,12
21218,49,10,5,7,N,N,2.92857,0,0,2.46154,0,11
21219,8,1,5,8,N,Y,1.1,3,8,1.1,4,12
21220,2,14,2,8,N,Y,3.53571,0,0,3.30833,0,11
21221,18,1,5,7,N,N,2.62143,3,2,1.19167,5,11
21222,52,17,9,7,N,N,0,0,0,NULL,0,12
21223,40,21,4,9,N,N,2.625,9,20,1.625,3,12
21224,40,21,5,9,N,N,3.21429,23,36,3.875,1,12
21225,58,7,5,6,N,Y,3.3027,5,9,2.96667,1,11
21226,51,10,5,7,N,N,3.58333,2,4,3.33333,0,12
21227,23,17,5,9,N,N,0,9,0,NULL,0,12
21228,36,10,5,7,N,N,3.125,3,2,3,0,12
21229,23,17,9,12,N,N,0,0,0,NULL,0,12
21230,49,10,1,7,N,N,3.96296,0,0,3.92857,0,11
21231,23,17,5,11,N,N,0,1,0,NULL,0,12
21232,62,12,4,9,N,N,2.29231,9,0,1.85,1,12
21233,67,2,5,7,N,N,3.66667,5,2,3.66667,0,11
21234,55,10,5,7,N,N,3.41667,5,1,3,0,12
21235,1,22,5,6,N,N,3.97692,1,2,3.95714,0,12
21236,10,17,5,7,N,N,0,0,6,NULL,0,12
21237,9,5,5,8,N,N,3.88966,0,0,3.86667,0,12
21238,49,10,5,7,N,N,3.71429,0,2,3.53846,0,12
21239,60,21,5,9,N,N,3.98125,20,5,3.95,0,12
21240,40,21,5,9,N,N,1.7125,28,34,0.7125,6,12
21241,7,9,5,7,N,N,NULL,0,0,NULL,0,11
21242,11,1,5,7,N,N,2.28333,1,3,2.28333,1,12
21243,11,1,5,7,N,N,4,0,0,4,0,11
21244,19,11,5,9,N,N,2.83125,5,2,2.66667,0,12
21245,67,2,5,8,N,N,3.18125,13,0,3.04545,1,12
21246,0,2,8,NULL,N,N,NULL,0,0,NULL,0,11
21247,36,10,5,6,N,N,4,1,3,4,0,12
21248,20,17,4,7,N,N,0,0,0,NULL,0,12
21249,66,12,5,9,N,N,3.54,0,0,3.34286,0,12
21250,1,22,5,7,N,N,3.92292,0,2,3.85,0,11
21251,52,17,4,7,N,N,0,0,0,NULL,0,12
21252,3,12,5,8,N,N,NULL,0,0,NULL,0,11
21253,23,17,5,10,N,N,0,2,0,NULL,0,12
21254,27,22,5,7,N,N,3.95,1,1,3.91429,0,12
21255,22,9,5,6,N,N,2.08333,0,0,2.08333,5,11
21256,12,17,4,12,N,N,0,2,0,NULL,0,12
21257,55,10,4,8,N,N,3.68,1,0,3.66667,0,12
21258,43,13,5,7,N,N,3.42222,3,7,3.40833,0,12
21259,10,17,5,8,N,N,0,0,0,NULL,0,12
21260,31,16,5,8,N,N,2.43333,6,0,2,1,11
21261,72,16,5,9,N,N,2.6375,35,34,2.1875,4,12
21262,0,9,8,NULL,N,N,NULL,0,0,NULL,0,11
21263,64,22,5,8,N,N,3.78571,3,6,3.625,0,12
21264,43,13,5,8,N,N,3.44444,6,1,3.475,0,12
21265,5,14,5,8,N,N,3.56786,0,2,3.51667,0,11
21266,18,1,5,6,N,Y,1.28333,2,15,1.28333,2,12
21267,36,10,5,6,N,N,3.25,0,0,2.91667,0,11
21268,74,3,7,6,N,N,3.1625,0,0,3.1625,0,11
21269,31,16,5,8,N,N,3.68333,5,4,3.5,0,11
21270,36,10,5,6,N,N,3.91667,0,0,3.83333,0,11
21271,74,3,7,7,N,N,3.11333,4,20,2.1,1,12
21272,11,1,5,8,N,N,3.06667,4,2,3.06667,0,12
21273,53,9,5,7,N,N,NULL,0,0,NULL,0,11
21274,58,7,5,7,N,N,3.46061,7,2,3.24762,0,11
21275,1,22,5,6,N,N,4,3,1,4,0,12
21276,11,1,5,7,N,N,3.90714,6,3,3.83333,0,11
21277,45,14,7,9,Y,N,0.7875,4,11,0.7875,5,12
21278,22,9,5,7,N,N,2.38462,0,0,2.38462,4,11
21279,13,23,5,9,N,N,NULL,3,6,NULL,0,12
21280,2,14,2,8,N,N,3.39643,0,7,3.25,0,11
21281,76,15,5,8,N,N,NULL,2,4,NULL,0,11
21282,12,17,5,11,N,N,0,1,0,NULL,0,12
21283,8,1,5,7,N,N,3.91786,0,4,3.85833,0,11
21284,72,16,9,9,N,N,1.87917,23,12,0.75,8,12
21285,67,2,5,8,N,Y,2.0625,3,12,2.27,4,12
21286,0,7,8,NULL,N,N,NULL,0,0,NULL,0,0
21287,10,17,5,7,N,N,0,0,0,NULL,0,12
21288,51,10,5,7,N,N,3.20833,8,1,3.25,0,12
21289,17,19,5,6,N,N,3.88333,0,6,3.80556,0,11
21290,55,10,5,7,N,N,3.56,0,0,3.25,0,11
21291,9,5,5,8,N,N,3.95862,6,12,3.94375,0,12
21292,67,2,5,7,N,N,2.85714,4,35,2.85714,0,11
21293,11,1,5,8,N,N,3.9,0,3,3.9,0,12
21294,9,5,7,6,N,N,3.87778,0,0,3.87778,0,11
21295,23,17,5,12,N,N,0,0,0,NULL,0,12
21296,30,2,9,6,N,Y,4,0,0,4,0,11
21297,39,21,5,8,N,N,2.58333,1,1,2.15385,1,11
21298,8,1,5,7,N,N,3.0875,2,13,3.0875,0,12
21299,17,19,5,6,N,N,3.79167,14,3,3.58333,0,12
21300,51,10,5,6,N,N,4,2,6,4,0,12
21301,11,1,5,7,N,N,3.165,13,6,2.77778,1,11
21302,3,12,4,8,N,N,NULL,0,0,NULL,0,11
21303,40,21,5,9,N,N,3.73125,24,6,3.61667,0,12
21304,42,12,5,8,N,N,NULL,0,0,NULL,0,11
21305,17,19,5,7,N,N,3.42333,9,1,3.12778,0,11
21306,18,1,5,6,N,Y,1.6,2,3,1.6,1,12
21307,47,20,7,8,N,Y,2.35,5,7,1.79167,1,11
21308,42,12,5,8,N,N,NULL,0,0,NULL,0,11
21309,49,10,5,7,N,N,2.92857,6,3,2.30769,0,12
21310,15,1,5,6,N,Y,3.45,4,3,3.45,0,12
21311,52,17,2,6,N,N,0,0,0,NULL,0,12
21312,40,21,9,9,N,N,2.29375,12,14,1.875,2,12
21313,45,14,7,9,N,N,1.18889,35,4,1.18889,3,12
21314,42,12,9,8,N,N,NULL,0,0,NULL,0,11
21315,11,1,9,6,N,Y,3.4,0,0,3.54167,1,11
21316,49,10,5,7,N,N,3.74074,0,0,3.41667,0,11
21317,66,12,5,9,N,N,2.01429,1,2,2.1,2,12
21318,15,1,5,6,N,Y,2.46667,6,5,2.46667,0,12
21319,0,1,8,NULL,N,N,NULL,0,0,NULL,0,0
21320,11,1,9,6,N,N,3.6,0,0,3.275,0,11
21321,40,21,2,9,N,N,1.6375,60,0,0.7,6,12
21322,22,9,5,7,N,N,3.75,0,0,3.75,0,11
21323,49,10,5,6,N,N,3.28571,7,3,2.84615,0,12
21324,23,17,5,10,N,N,0,0,0,NULL,0,12
21325,11,1,5,8,N,N,0.98333,0,2,0.98333,6,12
21326,52,17,5,6,N,N,0,0,0,NULL,0,12
21327,9,5,5,6,N,N,3.85652,0,0,3.80909,0,12
21328,7,9,5,6,N,N,3.58571,6,4,3.44545,0,12
21329,17,19,5,6,N,N,2.97857,0,0,2.5,0,11
21330,53,9,5,8,N,N,1.52308,10,4,1.48667,9,12
21331,70,6,5,8,N,N,3.3,3,1,3.3,0,11
21332,22,9,2,8,N,N,3.13333,5,0,2.70909,1,12
21333,66,12,2,9,N,N,2.3,4,0,1.35,1,12
21334,2,14,2,8,N,N,3.93929,1,1,3.91667,0,11
21335,8,1,5,8,N,N,3.55556,1,1,3.55556,0,12
21336,12,17,9,11,N,N,0,1,0,NULL,0,12
21337,35,17,2,10,N,N,0,0,0,NULL,0,12
21338,55,10,5,6,N,N,3.91667,0,0,3.83333,0,12
21339,42,12,5,8,N,N,NULL,0,0,NULL,0,11
21340,15,1,5,7,N,N,2.57857,2,1,1.96667,3,11
21341,53,9,5,7,N,N,3.75,0,0,3.75,0,11
21342,20,17,5,8,N,N,0,0,1,NULL,0,12
21343,52,17,5,7,N,N,0,0,0,NULL,0,12
21344,53,9,5,7,N,N,2.20417,3,7,1.925,1,12
21345,40,21,5,9,N,N,3.125,19,13,2.7875,0,12
21346,17,19,5,6,N,N,3.74333,7,9,3.58889,0,11
21347,38,13,6,6,N,N,3.39524,3,2,3.39167,0,12
21348,53,9,5,8,N,N,3,9,9,2.82143,0,12
21349,7,9,5,7,N,N,NULL,0,0,NULL,0,11
21350,49,10,5,7,N,N,3.81481,6,2,3.75,0,12
21351,72,16,5,9,N,N,1.24231,28,32,0.07692,14,12
21352,32,21,5,8,N,N,3.83333,0,1,3.75,0,11
21353,20,17,5,8,N,N,0,2,0,NULL,0,12
21354,7,9,2,8,N,N,0.64643,10,0,0.33333,14,12
21355,8,1,5,8,N,N,2.60833,1,4,2.60833,0,12
21356,13,23,5,9,N,N,NULL,19,1,NULL,0,12
21357,66,12,5,9,N,N,3.42308,5,6,3.12857,0,12
21358,0,1,8,NULL,N,N,NULL,0,0,NULL,0,11
21359,64,22,5,7,N,N,3.67949,0,0,3.51667,0,11
21360,9,5,5,8,N,N,3.68621,4,7,3.64,0,12
21361,43,13,5,7,N,N,2.54444,8,22,2.25833,3,12
21362,51,10,1,6,Y,N,3.33333,1,2,3.23077,0,11
21363,2,14,9,8,Y,N,2.6,1,0,2.18333,3,11
21364,28,14,5,8,N,N,4,0,1,4,0,11
21365,74,3,5,7,N,N,3.88,0,5,3.775,0,12
21366,23,17,5,12,N,N,0,4,6,NULL,0,12
21367,55,10,5,7,N,N,2.6,7,2,2,2,11
21368,51,10,1,6,N,N,3.125,0,0,2.83333,0,11
21369,31,16,5,8,N,N,1.77083,1,6,1.15,6,11
21370,15,1,5,6,N,N,3.83333,1,1,3.83333,0,12
21371,12,17,2,11,N,N,0,0,0,NULL,0,12
21372,22,9,4,8,N,N,2.03333,0,0,2.5,1,12
21373,68,14,7,9,Y,N,2.9,10,8,2.9,0,12
21374,7,9,5,6,N,N,3.17895,4,14,3.11111,0,12
21375,62,12,5,9,N,N,3.22222,16,0,NULL,1,12
21376,8,1,5,7,N,N,3.16429,4,9,2.525,0,11
21377,19,11,5,9,N,N,3.185,0,0,3.1,0,12
21378,34,21,5,8,N,N,3.125,0,0,2.5,0,11
21379,23,17,5,11,N,N,0,2,0,NULL,0,12
21380,16,10,5,7,N,N,3.30556,1,0,3.41667,0,12
21381,23,17,6,12,N,N,0,2,0,NULL,0,12
21382,11,1,5,6,N,N,2.17857,0,2,0.725,8,11
21383,7,9,5,7,N,N,3.58333,0,0,3.58333,0,11
21384,2,14,5,8,N,N,3.94286,10,4,3.91667,0,11
21385,43,13,5,7,N,N,3.81667,3,1,3.725,0,12
21386,60,21,9,9,N,N,3.4,29,0,3.3375,0,12
21387,51,10,5,7,N,N,3.29167,0,0,3,0,11
21388,11,1,9,8,Y,N,NULL,5,0,NULL,0,12
21389,22,9,5,6,N,N,3.88462,0,0,3.8,0,12
21390,40,21,1,9,N,N,3.81875,1,5,3.51667,0,12
21391,68,14,7,9,Y,N,3.83333,4,0,3.83333,0,12
21392,16,10,9,6,N,N,3.54839,0,0,3.08333,0,11
21393,30,2,9,6,N,N,4,1,3,4,0,11
21394,51,10,5,7,N,N,2.91304,0,0,2.53846,0,11
21395,68,14,7,9,N,N,2.33333,12,8,2.33333,1,12
21396,17,19,5,6,N,N,3.62,5,0,3.52778,0,11
21397,11,1,5,7,N,N,3.5,0,2,3.5,0,12
21398,64,22,5,6,N,N,3.39412,3,11,2.66667,0,11
21399,51,10,5,7,N,N,2.95652,0,0,2.41667,0,11
21400,36,10,5,6,N,N,4,0,0,4,0,12
21401,51,10,9,6,N,N,3.58333,1,1,3.61538,0,12
21402,23,17,5,10,N,N,0,0,1,NULL,0,12
21403,0,10,8,NULL,N,N,NULL,0,0,NULL,0,0
21404,70,6,5,8,N,N,0.825,52,4,0.825,2,11
21405,35,17,5,9,N,N,0,0,0,NULL,0,12
21406,18,1,9,6,Y,N,2.28333,1,4,2.28333,0,12
21407,8,1,5,6,N,N,3.81071,3,3,3.60833,0,11
